time,1/12,1/2,1,1.5,2,2.5,3,3.5,4,4.5,5,5.5,6,6.5,7,7.5,8,8.5,9,9.5,10,10.5,11,11.5,12,12.5,13,13.5,14,14.5,15,15.5,16,16.5,17,17.5,18,18.5,19,19.5,20,20.5,21,21.5,22,22.5,23,23.5,24,24.5,25
1,5.773355354,6.438190656,6.714223473,6.651193396,6.499070546,6.325490798,6.153406099,5.99254184,5.844358881,5.705780669,5.572294025,5.439273628,5.303175211,5.161841771,5.014600309,4.861964398,4.705541139,4.547498752,4.390247303,4.235959259,4.086540302,3.943696741,3.808712982,3.68281073,3.567212954,3.463219833,3.372056291,3.294556028,3.23143905,3.182821791,3.148133945,3.126767938,3.118114463,3.121289139,3.134833657,3.157217869,3.187037291,3.223406758,3.265575238,3.312791698,3.364305104,3.419364426,3.47721863,3.537118255,3.598511958,3.661237532,3.72517809,3.790216749,3.856236624,3.923120828,3.990752479
2,5.768001933,6.450607346,6.750178165,6.684171412,6.542338415,6.385232586,6.230142078,6.084618988,5.949029422,5.819848287,5.692443057,5.562261195,5.425933402,5.281529487,5.128620164,4.967978402,4.801500795,4.631676534,4.46126,4.292797972,4.128601958,3.970779916,3.821011253,3.680894234,3.551972536,3.435809795,3.333848814,3.247042072,3.176203275,3.121462953,3.082185403,3.057694308,3.047311393,3.050064518,3.064377648,3.088600496,3.12121705,3.161257231,3.207889683,3.260283051,3.317605982,3.379027121,3.443715113,3.510840422,3.579790615,3.650373324,3.722444228,3.795859001,3.870473321,3.946142865,4.022723309
3,5.775772739,6.440976906,6.735365439,6.684520633,6.557740912,6.410883902,6.261085741,6.116426022,5.978174595,5.843796276,5.709668055,5.572212424,5.428906656,5.278455979,5.120779158,4.956730182,4.787954495,4.616597985,4.445144648,4.275916274,4.111041978,3.952462094,3.80172261,3.660299887,3.529638049,3.411237755,3.306498983,3.216372215,3.141680396,3.082581328,3.038497445,3.008813123,2.992910683,2.989881941,2.99823067,3.016389628,3.042916384,3.076867759,3.117425383,3.163770886,3.215085901,3.270552058,3.329350988,3.390666203,3.453894099,3.518836847,3.585342189,3.653257864,3.722431614,3.792711178,3.863944298
4,5.743048815,6.410330448,6.69417781,6.621525258,6.490433509,6.346197611,6.200629842,6.060120249,5.925239576,5.793304688,5.660769378,5.524238005,5.381403068,5.231169147,5.073604143,4.909690525,4.741118955,4.5700334,4.398860965,4.229825798,4.064934908,3.905998231,3.754432367,3.611593748,3.478831792,3.357590032,3.249229183,3.154709222,3.074878046,3.00996616,2.95955024,2.923175512,2.900384842,2.890439183,2.892054028,2.903882483,2.92466739,2.953493398,2.989526527,3.031932798,3.079878231,3.132528849,3.18905067,3.248611885,3.310591414,3.374752265,3.440898256,3.508833201,3.578360918,3.649285222,3.721409929
5,5.741188842,6.397821002,6.635750975,6.550174361,6.416799392,6.272176234,6.126186252,5.984857157,5.848831235,5.715661089,5.582034841,5.444785592,5.301812184,5.152152499,4.995913992,4.834037066,4.668102507,4.500088174,4.332218234,4.166493836,4.004685982,3.848378383,3.698788065,3.557097223,3.424539273,3.302487716,3.19227463,3.094940507,3.011439097,2.942131767,2.886761479,2.845042176,2.816685336,2.801123144,2.797255428,2.803922236,2.820020786,2.84466255,2.877009181,2.916222331,2.961463655,3.011894803,3.06667743,3.12497536,3.186153537,3.249938061,3.316092694,3.3843812,3.45456734,3.526414877,3.599687574
6,5.721406671,6.452250475,6.695111329,6.621549877,6.497258131,6.359610948,6.219653208,6.083466432,5.951437054,5.820764909,5.687918895,5.549625713,5.403791233,5.249540858,5.087114664,4.91760612,4.742769494,4.564771097,4.386031954,4.208761576,4.034952718,3.86641643,3.704612398,3.550968811,3.406962217,3.274186913,3.154172321,3.048107182,2.957080312,2.881511965,2.821134394,2.775648372,2.744751747,2.727828242,2.723671705,2.731010953,2.748639116,2.775586461,2.810937895,2.853778326,2.90319266,2.958265806,3.01808267,3.081730674,3.148519176,3.218150215,3.290366014,3.364908799,3.441520794,3.519944224,3.599921312
7,5.735542757,6.467155119,6.699897107,6.637695018,6.524918894,6.396457524,6.263635016,6.13280909,6.004704921,5.876828317,5.746005157,5.609406797,5.465456402,5.313770746,5.155016247,4.990636334,4.822612917,4.65318687,4.484712341,4.319198831,4.158332431,4.00356827,3.855924439,3.716374535,3.585938755,3.465785241,3.357070012,3.260760217,3.177760198,3.108423007,3.052542447,3.009887374,2.98022392,2.963040315,2.957310658,2.961953404,2.975934833,2.998394707,3.028512115,3.065466147,3.108435893,3.156600442,3.209138884,3.265232654,3.324260896,3.385947422,3.450050658,3.516329031,3.584540967,3.654444893,3.725799234
8,5.679280861,6.44639388,6.660943936,6.588657315,6.467492395,6.329971288,6.187363957,6.046527622,5.908886633,5.772595599,5.634939814,5.493436771,5.34674718,5.194609611,5.03769447,4.877346062,4.715352201,4.553678226,4.394338061,4.238971959,4.088880313,3.945144111,3.80843716,3.679412033,3.558817148,3.447586404,3.346675163,3.256934463,3.179172951,3.11371736,3.060412504,3.019082246,2.989547787,2.97137172,2.963645284,2.965409641,2.975744623,2.993868076,3.019028629,3.050474909,3.087455542,3.129219157,3.17501438,3.224092098,3.275885152,3.330138932,3.386629628,3.44513343,3.505426526,3.567285106,3.630485359
9,5.657225709,6.436761153,6.672575918,6.607859537,6.490413428,6.357174925,6.220303079,6.086265829,5.955822829,5.826456074,5.694910327,5.55830411,5.415052495,5.264786196,5.108173199,4.946641016,4.782123464,4.616770466,4.452793725,4.292025061,4.135964149,3.985877605,3.842614759,3.7069991,3.579932372,3.462481627,3.355717003,3.260575422,3.177943221,3.10818393,3.051160278,3.00671487,2.97468696,2.954633551,2.945619594,2.946660629,2.956809157,2.975243347,3.001168051,3.033788122,3.072308411,3.115933771,3.163869054,3.215321899,3.269696904,3.32672236,3.386156673,3.447758247,3.51128549,3.576496806,3.643150601
